discom,year,month,date,circle,division,subdivision,section,area,catcode,catdesc,totservices,billedservices,units,load,source_file,units_negative_flag,unit_per_load
TGNPDCL,2023,2,2023-02-01,ADILABAD,ADILABAD,ADILABAD TOWN,MAVALA,DASNAPUR,9,EV CHARGING STATIONS,1,1.0,506.0,30.0,February.csv,False,16.866666666666667
TGNPDCL,2023,1,2023-01-01,ADILABAD,ADILABAD,ADILABAD TOWN,ADILABAD TOWN-III,ADILABAD-TOWN-III,9,EV CHARGING STATIONS,2,2.0,467.0,75.0,January.csv,False,6.226666666666667
TGNPDCL,2023,1,2023-01-01,ADILABAD,ADILABAD,ADILABAD TOWN,MAVALA,DASNAPUR,9,EV CHARGING STATIONS,1,1.0,133.0,30.0,January.csv,False,4.433333333333334
TGNPDCL,2023,1,2023-01-01,BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,ASWAPURAM,ASWAPURAM,9,EV CHARGING STATIONS,1,0.0,0.0,30.0,January.csv,False,0.0
TGNPDCL,2023,1,2023-01-01,BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,TEKULAPALLY,TEKULA PALLY,9,EV CHARGING STATIONS,1,1.0,222.0,30.0,January.csv,False,7.4
TGNPDCL,2023,1,2023-01-01,NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 3,BOURGAON,BORGAON (P),9,EV CHARGING STATIONS,1,1.0,329.0,45.0,January.csv,False,7.311111111111111
TGNPDCL,2023,1,2023-01-01,NIZAMABAD,BODHAN,RUDRUR,VARNI,SN PURAM,9,EV CHARGING STATIONS,2,1.0,25.0,30.0,January.csv,False,0.8333333333333334
TGNPDCL,2023,1,2023-01-01,MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD (TOWN),NON SLB,9,EV CHARGING STATIONS,1,1.0,0.0,30.0,January.csv,False,0.0
TGNPDCL,2023,1,2023-01-01,MANCHERIAL,MANCHERIAL,CHENNUR,JAIPUR,JAIPUR,9,EV CHARGING STATIONS,1,1.0,0.0,30.0,January.csv,False,0.0
TGNPDCL,2023,1,2023-01-01,NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN2,DIVYA NAGAR,9,EV CHARGING STATIONS,1,1.0,522.0,45.0,January.csv,False,11.6
TGNPDCL,2023,1,2023-01-01,HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),NAKKALAGUTTA,BALASAMUDRAM,9,EV CHARGING STATIONS,1,1.0,484.0,60.0,January.csv,False,8.066666666666666
TGNPDCL,2023,1,2023-01-01,HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),SUBEDARI,HUNTER ROAD,9,EV CHARGING STATIONS,1,1.0,961.0,30.0,January.csv,False,32.03333333333333
TGNPDCL,2023,1,2023-01-01,KAMAREDDY,BANSWADA,BANSWADA,BANSWADA,BANSWADA,9,EV CHARGING STATIONS,1,1.0,40.0,30.0,January.csv,False,1.3333333333333333
TGNPDCL,2023,1,2023-01-01,KAMAREDDY,BANSWADA,BANSWADA,BIRKUR,BIRKUR,9,EV CHARGING STATIONS,1,1.0,0.0,30.0,January.csv,False,0.0
TGNPDCL,2023,1,2023-01-01,KARIMNAGAR,KARIMNAGAR RURAL,Gangadhara,ACHAMPALLY,WADDIARAM,9,EV CHARGING STATIONS,1,1.0,71.0,25.0,January.csv,False,2.84
TGNPDCL,2023,1,2023-01-01,KHAMMAM,KHAMMAM,KHAMMAM(T),KHAMMAM TOWN-2,ZONE (7)  KHAMMAM,9,EV CHARGING STATIONS,1,1.0,161.0,30.0,January.csv,False,5.366666666666666
TGNPDCL,2023,1,2023-01-01,HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,DAMERA,MUSTYALAPALLY,9,EV CHARGING STATIONS,1,1.0,114.0,30.0,January.csv,False,3.8
TGNPDCL,2023,1,2023-01-01,KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY(R),PATHARAJAMPET,9,EV CHARGING STATIONS,1,1.0,64.0,45.0,January.csv,False,1.4222222222222223
TGNPDCL,2023,1,2023-01-01,HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,PARKAL-TOWN,PARKAL,9,EV CHARGING STATIONS,1,1.0,0.0,30.0,January.csv,False,0.0
TGNPDCL,2023,1,2023-01-01,KHAMMAM,SATHUPALLY,SATHUPALLY,SATHUPALLY,KISTARAM,9,EV CHARGING STATIONS,1,1.0,39.0,30.0,January.csv,False,1.3
TGNPDCL,2023,1,2023-01-01,PEDDAPALLY,MANTHANI,RAMAGUNDAM,RAMAGUNDAM,MOGALPAHAD,9,EV CHARGING STATIONS,1,1.0,47.0,30.0,January.csv,False,1.5666666666666667
TGNPDCL,2023,1,2023-01-01,WARANGAL,WARANGAL,MULUGU ROAD,MATWADA,BONDIVAGU,9,EV CHARGING STATIONS,1,1.0,113.0,30.0,January.csv,False,3.7666666666666666
TGNPDCL,2023,1,2023-01-01,WARANGAL,WARANGAL,MULUGU ROAD,POCHAMMA MAIDAN,POCHAMMAMAIDAN,9,EV CHARGING STATIONS,1,1.0,111.0,30.0,January.csv,False,3.7
TGNPDCL,2023,1,2023-01-01,PEDDAPALLY,MANTHANI,Manthani,MANTHANI TOWN,MANTHANI,9,EV CHARGING STATIONS,1,1.0,0.0,30.0,January.csv,False,0.0
TGNPDCL,2023,1,2023-01-01,PEDDAPALLY,PEDDAPALLY,PEDDAPALLY,PEDDAPALLY RURALWEST,ANDUGULAPALLY,9,EV CHARGING STATIONS,1,1.0,237.0,30.0,January.csv,False,7.9
TGNPDCL,2023,7,2023-07-01,KAMAREDDY,BANSWADA,BANSWADA,BIRKUR,BIRKUR,9,EV CHARGING STATIONS,1,1.0,298.0,30.0,July.csv,False,9.933333333333334
TGNPDCL,2023,7,2023-07-01,KARIMNAGAR,KARIMNAGAR RURAL,Gangadhara,ACHAMPALLY,WADDIARAM,9,EV CHARGING STATIONS,1,1.0,25.0,25.0,July.csv,False,1.0
TGNPDCL,2023,7,2023-07-01,KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY(R),PATHARAJAMPET,9,EV CHARGING STATIONS,1,1.0,325.0,45.0,July.csv,False,7.222222222222222
TGNPDCL,2023,7,2023-07-01,KHAMMAM,KHAMMAM,KHAMMAM(T),KHAMMAM TOWN-2,ZONE (7)  KHAMMAM,9,EV CHARGING STATIONS,1,1.0,1128.0,30.0,July.csv,False,37.6
TGNPDCL,2023,7,2023-07-01,HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,PARKAL-TOWN,PARKAL,9,EV CHARGING STATIONS,1,1.0,266.0,30.0,July.csv,False,8.866666666666667
TGNPDCL,2023,7,2023-07-01,KARIMNAGAR,HUZURABAD,HUZURABAD,HUZURABAD TOWN,RTC DEPO ,9,EV CHARGING STATIONS,1,1.0,391.0,20.0,July.csv,False,19.55
TGNPDCL,2023,7,2023-07-01,HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),NAKKALAGUTTA,BALASAMUDRAM,9,EV CHARGING STATIONS,1,1.0,582.0,55.0,July.csv,False,10.581818181818182
TGNPDCL,2023,7,2023-07-01,HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),SUBEDARI,BONDIVAGU,9,EV CHARGING STATIONS,1,1.0,113.0,30.0,July.csv,False,3.7666666666666666
TGNPDCL,2023,7,2023-07-01,HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),SUBEDARI,HUNTER ROAD,9,EV CHARGING STATIONS,1,1.0,419.0,30.0,July.csv,False,13.966666666666667
TGNPDCL,2023,7,2023-07-01,HANUMAKONDA,HANAMKONDA/TOWN,KAZIPET,NIT,TEACHERS COLONY,9,EV CHARGING STATIONS,1,1.0,682.0,30.0,July.csv,False,22.733333333333334
TGNPDCL,2023,7,2023-07-01,KAMAREDDY,BANSWADA,BANSWADA,BANSWADA,BANSWADA,9,EV CHARGING STATIONS,1,1.0,116.0,30.0,July.csv,False,3.8666666666666667
TGNPDCL,2023,7,2023-07-01,HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,DAMERA,MUSTYALAPALLY,9,EV CHARGING STATIONS,1,1.0,10.0,30.0,July.csv,False,0.3333333333333333
TGNPDCL,2023,7,2023-07-01,HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,DAMERA,OGLAPUR,9,EV CHARGING STATIONS,1,0.0,0.0,30.0,July.csv,False,0.0
TGNPDCL,2023,7,2023-07-01,WARANGAL,WARANGAL,MULUGU ROAD,POCHAMMA MAIDAN,PEDDAMMAGADDA,9,EV CHARGING STATIONS,1,1.0,1368.0,30.0,July.csv,False,45.6
TGNPDCL,2023,7,2023-07-01,WARANGAL,WARANGAL,MULUGU ROAD,POCHAMMA MAIDAN,POCHAMMAMAIDAN,9,EV CHARGING STATIONS,1,1.0,0.0,30.0,July.csv,False,0.0
TGNPDCL,2023,7,2023-07-01,MANCHERIAL,MANCHERIAL,CHENNUR,JAIPUR,JAIPUR,9,EV CHARGING STATIONS,1,1.0,0.0,30.0,July.csv,False,0.0
TGNPDCL,2023,7,2023-07-01,NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN2,DIVYA NAGAR,9,EV CHARGING STATIONS,1,1.0,808.0,45.0,July.csv,False,17.955555555555556
TGNPDCL,2023,7,2023-07-01,NIZAMABAD,BODHAN,RUDRUR,VARNI,SN PURAM,9,EV CHARGING STATIONS,1,1.0,86.0,30.0,July.csv,False,2.8666666666666667
TGNPDCL,2023,7,2023-07-01,PEDDAPALLY,MANTHANI,Manthani,MANTHANI TOWN,MANTHANI,9,EV CHARGING STATIONS,1,1.0,140.0,30.0,July.csv,False,4.666666666666667
TGNPDCL,2023,7,2023-07-01,KHAMMAM,SATHUPALLY,SATHUPALLY,SATHUPALLY,KISTARAM,9,EV CHARGING STATIONS,1,1.0,248.0,30.0,July.csv,False,8.266666666666667
TGNPDCL,2023,7,2023-07-01,PEDDAPALLY,PEDDAPALLY,PEDDAPALLY,PEDDAPALLY RURALWEST,ANDUGULAPALLY,9,EV CHARGING STATIONS,1,1.0,20.0,30.0,July.csv,False,0.6666666666666666
TGNPDCL,2023,7,2023-07-01,MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD (TOWN),NON SLB,9,EV CHARGING STATIONS,1,1.0,0.0,30.0,July.csv,False,0.0
TGNPDCL,2023,7,2023-07-01,NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 3,BOURGAON,BORGAON (P),9,EV CHARGING STATIONS,1,1.0,1596.0,45.0,July.csv,False,35.46666666666667
TGNPDCL,2023,7,2023-07-01,PEDDAPALLY,MANTHANI,RAMAGUNDAM,RAMAGUNDAM,MOGALPAHAD,9,EV CHARGING STATIONS,1,1.0,0.0,30.0,July.csv,False,0.0
TGNPDCL,2023,7,2023-07-01,ADILABAD,ADILABAD,ADILABAD TOWN,ADILABAD TOWN-III,ADILABAD-TOWN-III,9,EV CHARGING STATIONS,2,2.0,409.0,75.0,July.csv,False,5.453333333333333
TGNPDCL,2023,7,2023-07-01,ADILABAD,ADILABAD,ADILABAD TOWN,MAVALA,DASNAPUR,9,EV CHARGING STATIONS,1,1.0,395.0,30.0,July.csv,False,13.166666666666666
TGNPDCL,2023,7,2023-07-01,BHUPALAPALLY,MULUGU,N. VENKATAPURAM,N.V.PURAM,N V PURAM,9,EV CHARGING STATIONS,1,1.0,0.0,30.0,July.csv,False,0.0
TGNPDCL,2023,7,2023-07-01,BHADRADRI KOTHAGUDEM,KOTHAGUDEM,PALVANCHA,PALVONCHA TOWN-2,PALONCHA,9,EV CHARGING STATIONS,1,1.0,345.0,30.0,July.csv,False,11.5
TGNPDCL,2023,7,2023-07-01,BHADRADRI KOTHAGUDEM,BHADRACHALAM,BHADRACHALAM,BCM-TOWN,BHADRACHALAM,9,EV CHARGING STATIONS,1,1.0,465.0,30.0,July.csv,False,15.5
TGNPDCL,2023,7,2023-07-01,BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,ASWAPURAM,ASWAPURAM,9,EV CHARGING STATIONS,1,1.0,0.0,30.0,July.csv,False,0.0
TGNPDCL,2023,7,2023-07-01,BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,TEKULAPALLY,TEKULA PALLY,9,EV CHARGING STATIONS,1,1.0,146.0,30.0,July.csv,False,4.866666666666666
TGNPDCL,2023,7,2023-07-01,BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,YELLANDU TOWN,YELLANDU,9,EV CHARGING STATIONS,1,1.0,310.0,25.0,July.csv,False,12.4
TGNPDCL,2023,6,2023-06-01,BHADRADRI KOTHAGUDEM,BHADRACHALAM,BHADRACHALAM,BCM-TOWN,BHADRACHALAM,9,EV CHARGING STATIONS,1,1.0,496.0,30.0,June.csv,False,16.533333333333335
TGNPDCL,2023,6,2023-06-01,BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,ASWAPURAM,ASWAPURAM,9,EV CHARGING STATIONS,1,1.0,0.0,30.0,June.csv,False,0.0
TGNPDCL,2023,6,2023-06-01,ADILABAD,ADILABAD,ADILABAD TOWN,ADILABAD TOWN-III,ADILABAD-TOWN-III,9,EV CHARGING STATIONS,2,2.0,266.0,75.0,June.csv,False,3.546666666666667
TGNPDCL,2023,6,2023-06-01,ADILABAD,ADILABAD,ADILABAD TOWN,MAVALA,DASNAPUR,9,EV CHARGING STATIONS,1,1.0,445.0,30.0,June.csv,False,14.833333333333334
TGNPDCL,2023,6,2023-06-01,MANCHERIAL,MANCHERIAL,CHENNUR,JAIPUR,JAIPUR,9,EV CHARGING STATIONS,1,1.0,0.0,30.0,June.csv,False,0.0
TGNPDCL,2023,6,2023-06-01,KARIMNAGAR,KARIMNAGAR RURAL,Gangadhara,ACHAMPALLY,WADDIARAM,9,EV CHARGING STATIONS,1,1.0,16.0,25.0,June.csv,False,0.64
TGNPDCL,2023,6,2023-06-01,KHAMMAM,KHAMMAM,KHAMMAM(T),KHAMMAM TOWN-2,ZONE (7)  KHAMMAM,9,EV CHARGING STATIONS,1,1.0,1579.0,30.0,June.csv,False,52.63333333333333
TGNPDCL,2023,6,2023-06-01,NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN2,DIVYA NAGAR,9,EV CHARGING STATIONS,1,1.0,844.0,45.0,June.csv,False,18.755555555555556
TGNPDCL,2023,6,2023-06-01,KHAMMAM,SATHUPALLY,SATHUPALLY,SATHUPALLY,KISTARAM,9,EV CHARGING STATIONS,1,1.0,222.0,30.0,June.csv,False,7.4
TGNPDCL,2023,6,2023-06-01,MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD (TOWN),NON SLB,9,EV CHARGING STATIONS,1,1.0,0.0,30.0,June.csv,False,0.0
TGNPDCL,2023,6,2023-06-01,WARANGAL,WARANGAL,MULUGU ROAD,POCHAMMA MAIDAN,PEDDAMMAGADDA,9,EV CHARGING STATIONS,1,1.0,2394.0,30.0,June.csv,False,79.8
TGNPDCL,2023,6,2023-06-01,PEDDAPALLY,MANTHANI,Manthani,MANTHANI TOWN,MANTHANI,9,EV CHARGING STATIONS,1,1.0,49.0,30.0,June.csv,False,1.6333333333333333
TGNPDCL,2023,6,2023-06-01,WARANGAL,WARANGAL,MULUGU ROAD,POCHAMMA MAIDAN,POCHAMMAMAIDAN,9,EV CHARGING STATIONS,1,1.0,319.0,30.0,June.csv,False,10.633333333333333
TGNPDCL,2023,6,2023-06-01,NIZAMABAD,BODHAN,RUDRUR,VARNI,SN PURAM,9,EV CHARGING STATIONS,1,1.0,235.0,30.0,June.csv,False,7.833333333333333
TGNPDCL,2023,6,2023-06-01,PEDDAPALLY,PEDDAPALLY,PEDDAPALLY,PEDDAPALLY RURALWEST,ANDUGULAPALLY,9,EV CHARGING STATIONS,1,1.0,198.0,30.0,June.csv,False,6.6
TGNPDCL,2023,6,2023-06-01,NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 3,BOURGAON,BORGAON (P),9,EV CHARGING STATIONS,1,1.0,896.0,45.0,June.csv,False,19.91111111111111
TGNPDCL,2023,6,2023-06-01,PEDDAPALLY,MANTHANI,RAMAGUNDAM,RAMAGUNDAM,MOGALPAHAD,9,EV CHARGING STATIONS,1,1.0,359.0,30.0,June.csv,False,11.966666666666667
TGNPDCL,2023,6,2023-06-01,HANUMAKONDA,HANAMKONDA/TOWN,KAZIPET,NIT,TEACHERS COLONY,9,EV CHARGING STATIONS,1,1.0,565.0,30.0,June.csv,False,18.833333333333332
TGNPDCL,2023,6,2023-06-01,KAMAREDDY,BANSWADA,BANSWADA,BIRKUR,BIRKUR,9,EV CHARGING STATIONS,1,1.0,0.0,30.0,June.csv,False,0.0
TGNPDCL,2023,6,2023-06-01,BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,TEKULAPALLY,TEKULA PALLY,9,EV CHARGING STATIONS,1,1.0,130.0,30.0,June.csv,False,4.333333333333333
TGNPDCL,2023,6,2023-06-01,KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY(R),PATHARAJAMPET,9,EV CHARGING STATIONS,1,1.0,337.0,45.0,June.csv,False,7.488888888888889
TGNPDCL,2023,6,2023-06-01,BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,YELLANDU TOWN,YELLANDU,9,EV CHARGING STATIONS,1,1.0,220.0,25.0,June.csv,False,8.8
TGNPDCL,2023,6,2023-06-01,HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,DAMERA,MUSTYALAPALLY,9,EV CHARGING STATIONS,1,1.0,17.0,30.0,June.csv,False,0.5666666666666667
TGNPDCL,2023,6,2023-06-01,HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,PARKAL-TOWN,PARKAL,9,EV CHARGING STATIONS,1,1.0,276.0,30.0,June.csv,False,9.2
TGNPDCL,2023,6,2023-06-01,BHUPALAPALLY,MULUGU,N. VENKATAPURAM,N.V.PURAM,N V PURAM,9,EV CHARGING STATIONS,1,1.0,0.0,30.0,June.csv,False,0.0
TGNPDCL,2023,6,2023-06-01,HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),NAKKALAGUTTA,BALASAMUDRAM,9,EV CHARGING STATIONS,1,1.0,409.0,55.0,June.csv,False,7.4363636363636365
TGNPDCL,2023,6,2023-06-01,KARIMNAGAR,HUZURABAD,HUZURABAD,HUZURABAD TOWN,RTC DEPO ,9,EV CHARGING STATIONS,1,1.0,306.0,20.0,June.csv,False,15.3
TGNPDCL,2023,6,2023-06-01,HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),SUBEDARI,BONDIVAGU,9,EV CHARGING STATIONS,1,1.0,34.0,30.0,June.csv,False,1.1333333333333333
TGNPDCL,2023,6,2023-06-01,BHADRADRI KOTHAGUDEM,KOTHAGUDEM,PALVANCHA,PALVONCHA TOWN-2,PALONCHA,9,EV CHARGING STATIONS,1,1.0,507.0,30.0,June.csv,False,16.9
TGNPDCL,2023,6,2023-06-01,HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),SUBEDARI,HUNTER ROAD,9,EV CHARGING STATIONS,1,1.0,0.0,30.0,June.csv,False,0.0
TGNPDCL,2023,6,2023-06-01,KAMAREDDY,BANSWADA,BANSWADA,BANSWADA,BANSWADA,9,EV CHARGING STATIONS,1,1.0,118.0,30.0,June.csv,False,3.933333333333333
TGNPDCL,2023,3,2023-03-01,BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,ASWAPURAM,ASWAPURAM,9,EV CHARGING STATIONS,1,1.0,16.0,30.0,March.csv,False,0.5333333333333333
TGNPDCL,2023,3,2023-03-01,ADILABAD,ADILABAD,ADILABAD TOWN,ADILABAD TOWN-III,ADILABAD-TOWN-III,9,EV CHARGING STATIONS,2,2.0,120.0,75.0,March.csv,False,1.6
TGNPDCL,2023,3,2023-03-01,ADILABAD,ADILABAD,ADILABAD TOWN,MAVALA,DASNAPUR,9,EV CHARGING STATIONS,1,1.0,480.0,30.0,March.csv,False,16.0
TGNPDCL,2023,3,2023-03-01,BHADRADRI KOTHAGUDEM,BHADRACHALAM,BHADRACHALAM,BCM-TOWN,BHADRACHALAM,9,EV CHARGING STATIONS,1,1.0,436.0,30.0,March.csv,False,14.533333333333333
TGNPDCL,2023,3,2023-03-01,KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY(R),PATHARAJAMPET,9,EV CHARGING STATIONS,1,1.0,260.0,45.0,March.csv,False,5.777777777777778
TGNPDCL,2023,3,2023-03-01,HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),NAKKALAGUTTA,BALASAMUDRAM,9,EV CHARGING STATIONS,1,1.0,635.0,60.0,March.csv,False,10.583333333333334
TGNPDCL,2023,3,2023-03-01,HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),SUBEDARI,BONDIVAGU,9,EV CHARGING STATIONS,1,1.0,256.0,30.0,March.csv,False,8.533333333333333
TGNPDCL,2023,3,2023-03-01,HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),SUBEDARI,HUNTER ROAD,9,EV CHARGING STATIONS,1,1.0,1.0,30.0,March.csv,False,0.03333333333333333
TGNPDCL,2023,3,2023-03-01,KAMAREDDY,BANSWADA,BANSWADA,BANSWADA,BANSWADA,9,EV CHARGING STATIONS,1,1.0,11.0,30.0,March.csv,False,0.36666666666666664
TGNPDCL,2023,3,2023-03-01,KAMAREDDY,BANSWADA,BANSWADA,BIRKUR,BIRKUR,9,EV CHARGING STATIONS,1,1.0,0.0,30.0,March.csv,False,0.0
TGNPDCL,2023,3,2023-03-01,BHADRADRI KOTHAGUDEM,KOTHAGUDEM,PALVANCHA,PALVONCHA TOWN-2,PALONCHA,9,EV CHARGING STATIONS,1,1.0,97.0,30.0,March.csv,False,3.2333333333333334
TGNPDCL,2023,3,2023-03-01,HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,DAMERA,MUSTYALAPALLY,9,EV CHARGING STATIONS,1,1.0,20.0,30.0,March.csv,False,0.6666666666666666
TGNPDCL,2023,3,2023-03-01,BHUPALAPALLY,MULUGU,N. VENKATAPURAM,N.V.PURAM,N V PURAM,9,EV CHARGING STATIONS,1,1.0,27.0,30.0,March.csv,False,0.9
TGNPDCL,2023,3,2023-03-01,BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,TEKULAPALLY,TEKULA PALLY,9,EV CHARGING STATIONS,1,1.0,189.0,30.0,March.csv,False,6.3
TGNPDCL,2023,3,2023-03-01,HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,PARKAL-TOWN,PARKAL,9,EV CHARGING STATIONS,1,1.0,110.0,30.0,March.csv,False,3.6666666666666665
TGNPDCL,2023,3,2023-03-01,BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,YELLANDU TOWN,YELLANDU,9,EV CHARGING STATIONS,1,1.0,0.0,25.0,March.csv,False,0.0
TGNPDCL,2023,3,2023-03-01,NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN2,DIVYA NAGAR,9,EV CHARGING STATIONS,1,1.0,638.0,45.0,March.csv,False,14.177777777777777
TGNPDCL,2023,3,2023-03-01,KHAMMAM,SATHUPALLY,SATHUPALLY,SATHUPALLY,KISTARAM,9,EV CHARGING STATIONS,1,1.0,226.0,30.0,March.csv,False,7.533333333333333
TGNPDCL,2023,3,2023-03-01,MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD (TOWN),NON SLB,9,EV CHARGING STATIONS,1,1.0,0.0,30.0,March.csv,False,0.0
TGNPDCL,2023,3,2023-03-01,MANCHERIAL,MANCHERIAL,CHENNUR,JAIPUR,JAIPUR,9,EV CHARGING STATIONS,1,1.0,0.0,30.0,March.csv,False,0.0
TGNPDCL,2023,3,2023-03-01,KARIMNAGAR,KARIMNAGAR RURAL,Gangadhara,ACHAMPALLY,WADDIARAM,9,EV CHARGING STATIONS,1,1.0,36.0,25.0,March.csv,False,1.44
TGNPDCL,2023,3,2023-03-01,KHAMMAM,KHAMMAM,KHAMMAM(T),KHAMMAM TOWN-2,ZONE (7)  KHAMMAM,9,EV CHARGING STATIONS,1,1.0,870.0,30.0,March.csv,False,29.0
TGNPDCL,2023,3,2023-03-01,PEDDAPALLY,MANTHANI,Manthani,MANTHANI TOWN,MANTHANI,9,EV CHARGING STATIONS,1,1.0,97.0,30.0,March.csv,False,3.2333333333333334
TGNPDCL,2023,3,2023-03-01,NIZAMABAD,BODHAN,RUDRUR,VARNI,SN PURAM,9,EV CHARGING STATIONS,1,1.0,141.0,30.0,March.csv,False,4.7
TGNPDCL,2023,3,2023-03-01,PEDDAPALLY,PEDDAPALLY,PEDDAPALLY,PEDDAPALLY RURALWEST,ANDUGULAPALLY,9,EV CHARGING STATIONS,1,1.0,111.0,30.0,March.csv,False,3.7
TGNPDCL,2023,3,2023-03-01,NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 3,BOURGAON,BORGAON (P),9,EV CHARGING STATIONS,1,1.0,145.0,45.0,March.csv,False,3.2222222222222223
TGNPDCL,2023,3,2023-03-01,PEDDAPALLY,MANTHANI,RAMAGUNDAM,RAMAGUNDAM,MOGALPAHAD,9,EV CHARGING STATIONS,1,1.0,124.0,30.0,March.csv,False,4.133333333333334
TGNPDCL,2023,3,2023-03-01,WARANGAL,WARANGAL,MULUGU ROAD,POCHAMMA MAIDAN,POCHAMMAMAIDAN,9,EV CHARGING STATIONS,1,1.0,347.0,30.0,March.csv,False,11.566666666666666
TGNPDCL,2023,5,2023-05-01,MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD (TOWN),NON SLB,9,EV CHARGING STATIONS,1,1.0,0.0,30.0,May.csv,False,0.0
TGNPDCL,2023,5,2023-05-01,NIZAMABAD,BODHAN,RUDRUR,VARNI,SN PURAM,9,EV CHARGING STATIONS,1,1.0,279.0,30.0,May.csv,False,9.3
TGNPDCL,2023,5,2023-05-01,MANCHERIAL,MANCHERIAL,CHENNUR,JAIPUR,JAIPUR,9,EV CHARGING STATIONS,1,1.0,0.0,30.0,May.csv,False,0.0
TGNPDCL,2023,5,2023-05-01,NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN2,DIVYA NAGAR,9,EV CHARGING STATIONS,1,1.0,611.0,45.0,May.csv,False,13.577777777777778
TGNPDCL,2023,5,2023-05-01,KHAMMAM,SATHUPALLY,SATHUPALLY,SATHUPALLY,KISTARAM,9,EV CHARGING STATIONS,1,1.0,335.0,30.0,May.csv,False,11.166666666666666
TGNPDCL,2023,5,2023-05-01,NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 3,BOURGAON,BORGAON (P),9,EV CHARGING STATIONS,1,1.0,423.0,45.0,May.csv,False,9.4
TGNPDCL,2023,5,2023-05-01,PEDDAPALLY,MANTHANI,RAMAGUNDAM,RAMAGUNDAM,MOGALPAHAD,9,EV CHARGING STATIONS,1,1.0,339.0,30.0,May.csv,False,11.3
TGNPDCL,2023,5,2023-05-01,PEDDAPALLY,MANTHANI,Manthani,MANTHANI TOWN,MANTHANI,9,EV CHARGING STATIONS,1,1.0,121.0,30.0,May.csv,False,4.033333333333333
TGNPDCL,2023,5,2023-05-01,WARANGAL,WARANGAL,MULUGU ROAD,POCHAMMA MAIDAN,PEDDAMMAGADDA,9,EV CHARGING STATIONS,1,1.0,3862.0,30.0,May.csv,False,128.73333333333332
TGNPDCL,2023,5,2023-05-01,WARANGAL,WARANGAL,MULUGU ROAD,POCHAMMA MAIDAN,POCHAMMAMAIDAN,9,EV CHARGING STATIONS,1,1.0,347.0,30.0,May.csv,False,11.566666666666666
